,sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
194,PA0146-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
245,PA0197-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
247,PA0199-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,undetermined,sensitive,sensitive,sensitive,sensitive
263,PA0215-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
351,PA0325-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
231,PA0183-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
233,PA0185-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,undetermined,sensitive,sensitive,sensitive,undetermined
199,PA0151-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
2673,PF0492-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
2646,PF0453-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
268,PA0220-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,undetermined,sensitive,sensitive,undetermined,resistant
200,PA0152-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
338,PA0299-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2686,PF0518-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,undetermined
183,PA0134-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
310,PA0262-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
325,PA0284-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,resistant,undetermined,undetermined,undetermined,resistant
2636,PF0443-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
224,PA0176-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
308,PA0260-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
262,PA0214-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
2630,PF0437-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
197,PA0149-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
248,PA0200-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
2626,PF0431-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
331,PA0291-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,undetermined,undetermined,undetermined,resistant,resistant
324,PA0283-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,sensitive,undetermined,undetermined,sensitive,resistant
215,PA0167-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
2594,PF0392-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,sensitive,resistant,resistant
366,PA0344-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
255,PA0207-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,sensitive,sensitive,sensitive,resistant,resistant
246,PA0198-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,sensitive
267,PA0219-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,undetermined,resistant,sensitive,sensitive,resistant,resistant
211,PA0163-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,undetermined
273,PA0225-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
2409,PF0158-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
379,PA0363-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,resistant,undetermined,undetermined,resistant,sensitive
2617,PF0419-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,resistant,sensitive,sensitive,resistant,resistant
208,PA0160-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
2609,PF0410-CW,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
235,PA0187-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,sensitive
355,PA0330-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,sensitive,undetermined,undetermined,sensitive,sensitive
239,PA0191-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,undetermined,undetermined
261,PA0213-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
2624,PF0428-CW,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
228,PA0180-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
2680,PF0510-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,sensitive,undetermined,undetermined
2608,PF0409-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
217,PA0169-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
2580,PF0373-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
341,PA0303-CW,2011,True,1026,,Guinea,GN,Faranah,Faranah,sensitive,resistant,undetermined,undetermined,resistant,resistant
2620,PF0423-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2605,PF0406-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
269,PA0221-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
303,PA0255-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,undetermined,sensitive,sensitive,resistant,resistant
219,PA0171-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
253,PA0205-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,resistant,resistant
2661,PF0477-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
2675,PF0494-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,sensitive,sensitive
264,PA0216-C,2011,True,1026,,Guinea,GN,Nzerekore,Nzerekore,sensitive,resistant,sensitive,sensitive,undetermined,resistant
2651,PF0463-C,2011,True,1017,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,sensitive,resistant,resistant
2729,PF0610-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2773,PF0676-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,resistant,sensitive,undetermined,resistant,resistant
2720,PF0596-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2809,PF0722-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
5181,PM0413-C,2012,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,undetermined,resistant
2777,PF0681-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2753,PF0643-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
2796,PF0701-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2740,PF0625-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2793,PF0698-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,sensitive,resistant,resistant
2732,PF0614-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2743,PF0628-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,undetermined,sensitive,undetermined,undetermined,resistant
7536,QJ0005-C,2012,True,1052,,Nigeria,NG,Kwara,Kwara,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2810,PF0723-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,sensitive,resistant
2725,PF0604-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
2767,PF0670-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
2803,PF0711-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
2748,PF0634-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
2756,PF0651-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2766,PF0669-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
2749,PF0635-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,resistant,sensitive,sensitive,resistant,resistant
2807,PF0718-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,sensitive,sensitive,resistant,resistant
7535,QJ0004-C,2012,True,1052,,Nigeria,NG,Kwara,Kwara,sensitive,resistant,sensitive,sensitive,resistant,resistant
2739,PF0624-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2789,PF0694-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
2772,PF0675-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,resistant,resistant
2801,PF0708-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2764,PF0667-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5192,PM0424-C,2012,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,resistant
2735,PF0617-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2711,PF0579-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,undetermined,undetermined
2715,PF0584-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2768,PF0671-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
2724,PF0603-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2797,PF0703-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2769,PF0672-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,undetermined,resistant
2750,PF0638-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2754,PF0647-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2802,PF0710-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
2736,PF0619-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,undetermined,sensitive,sensitive,resistant,resistant
2765,PF0668-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
2779,PF0683-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
2782,PF0686-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2780,PF0684-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2790,PF0695-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,resistant,resistant
2805,PF0715-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
5138,PM0359-C,2012,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,resistant
2798,PF0704-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,resistant,resistant
2744,PF0629-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2728,PF0609-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7533,QJ0003-C,2012,True,1052,,Nigeria,NG,Kwara,Kwara,sensitive,resistant,sensitive,sensitive,resistant,resistant
2787,PF0692-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
2755,PF0650-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2774,PF0678-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,resistant,sensitive,undetermined,resistant,resistant
2788,PF0693-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,resistant,resistant
2742,PF0627-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2795,PF0700-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,undetermined
2713,PF0583-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
2799,PF0706-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2746,PF0632-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2737,PF0620-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
7531,QJ0002-C,2012,True,1052,,Nigeria,NG,Kwara,Kwara,sensitive,resistant,sensitive,sensitive,resistant,resistant
2757,PF0653-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
2784,PF0689-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2808,PF0720-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2792,PF0697-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2771,PF0674-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
2752,PF0641-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
2794,PF0699-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2800,PF0707-C,2012,True,1083,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,sensitive,sensitive
2709,PF0578-C,2012,True,1083,,Ghana,GH,Brong Ahafo,Brong Ahafo,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7619,QP0024-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,undetermined
7724,QP0138-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7654,QP0064-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7608,QP0013-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7624,QP0029-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,resistant
2969,PF0891-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
2874,PF0792-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7772,QP0190-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5222,PM0459-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,sensitive
2877,PF0796-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
5197,PM0429-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,sensitive
5318,PM0562-CW,2013,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
8088,QV0061-C,2013,True,1135,,Senegal,SN,Dakar,Dakar,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5319,PM0563-CW,2013,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2974,PF0896-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,sensitive,resistant,resistant
3041,PF0977-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,undetermined
3055,PF0992-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
7598,QP0003-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,undetermined,sensitive,sensitive,resistant,resistant
7778,QP0196-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,resistant
5031,PM0246-C,2013,True,1097,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
5225,PM0463-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,sensitive
5186,PM0418-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,sensitive
5067,PM0282-C,2013,True,1097,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,sensitive,sensitive,sensitive,sensitive
7742,QP0158-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,resistant
3024,PF0956-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5286,PM0530-CW,2013,True,1134,,Mali,ML,Kayes,Kayes,sensitive,resistant,sensitive,sensitive,resistant,resistant
5141,PM0363-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,sensitive,sensitive
7673,QP0085-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,resistant
5320,PM0564-CW,2013,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
3066,PF1006-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7603,QP0008-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5169,PM0396-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,undetermined,sensitive,sensitive,undetermined,sensitive
7735,QP0151-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,undetermined,sensitive,sensitive,resistant,resistant
5152,PM0377-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,resistant
7690,QP0102-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7832,QP0255-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,resistant
7720,QP0133-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
5123,PM0341-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,sensitive
7837,QQ0005-C,2013,True,1100,,Côte d'Ivoire,CI,Abidjan,Abidjan,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2823,PF0737-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7730,QP0146-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,resistant
4973,PM0182-C,2013,True,1097,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,sensitive,sensitive,sensitive,sensitive
7751,QP0168-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2860,PF0776-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5278,PM0522-CW,2013,True,1134,,Mali,ML,Kayes,Kayes,sensitive,resistant,sensitive,sensitive,resistant,sensitive
5005,PM0216-C,2013,True,1097,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5145,PM0367-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,sensitive
7600,QP0005-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,resistant
7831,QP0254-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
3000,PF0923-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
2851,PF0766-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
4985,PM0195-C,2013,True,1097,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,sensitive,sensitive,sensitive,sensitive
2857,PF0773-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5300,PM0544-C,2013,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,undetermined,sensitive,sensitive,sensitive
5091,PM0306-C,2013,True,1097,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
2886,PF0806-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
3008,PF0934-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,sensitive,resistant,resistant
7662,QP0073-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,resistant
7666,QP0077-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,undetermined,sensitive,sensitive,resistant,resistant
8099,QV0075-C,2013,True,1135,,Senegal,SN,Dakar,Dakar,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
8045,QV0005-C,2013,True,1135,,Senegal,SN,Dakar,Dakar,sensitive,resistant,sensitive,sensitive,sensitive,sensitive
8102,QV0078-C,2013,True,1135,,Senegal,SN,Dakar,Dakar,sensitive,resistant,sensitive,sensitive,resistant,sensitive
7622,QP0027-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,resistant,sensitive,sensitive,resistant,sensitive
4982,PM0192-C,2013,True,1097,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,sensitive,sensitive,sensitive,sensitive
5115,PM0332-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,resistant,sensitive,sensitive,resistant,sensitive
7856,QQ0051-C,2013,True,1100,,Côte d'Ivoire,CI,Abidjan,Abidjan,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
5168,PM0395-C,2013,True,1127,,Mali,ML,Bamako,Bamako,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
4991,PM0201-C,2013,True,1097,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,sensitive,sensitive,undetermined,undetermined
2888,PF0808-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
2840,PF0755-C,2013,True,1094,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
7753,QP0170-C,2013,True,1093,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
22448,SPT36866,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,undetermined,sensitive,undetermined,undetermined,resistant,resistant
